Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Arménie,ARM,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,48.79412308,48.91755414,49.03789839,49.16326503,49.27888825,49.39679452,49.52351504,49.66163218,49.80712541,49.97289271,50.10991089,50.24665068,50.37381809,50.4835351,50.59941502,50.71232702,50.80130137,50.94993635,51.08300196,51.94252292,52.73569974,52.65029261,52.76418518
Samoa américaines,ASM,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,
Antigua-et-Barbuda,ATG,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,
Australie,AUS,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,43.84724551,44.17594707,44.27663198,44.65013315,44.55032406,44.8937186,45.05001991,45.14691092,45.25710043,45.41085352,45.32406453,45.50447766,45.62997379,45.73680589,45.92521215,46.12250223,46.43517308,46.6416754,46.81883161,46.94471535,46.99239158,47.16996191,47.40552729
Autriche,AUT,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,43.95318639,44.19605948,44.6754859,44.65065206,45.37229844,45.45995764,45.61397113,45.68541548,45.94713318,46.28758382,46.39537397,46.59681586,46.75835208,46.83131405,46.94690278,46.8347506,46.81497589,46.7622376,46.6400727,46.70495175,46.84125649,46.76800116,46.72517017
Azerbaïdjan,AZE,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,49.86262153,49.89293266,50.21612952,49.88429365,49.77736316,49.70503166,49.4202992,47.86843135,48.43996072,49.5545704,51.1712002,49.61216775,50.04683099,49.91572349,49.95279575,50.03532756,49.95306716,49.82813242,49.87672413,49.78913645,49.76625282,49.92667685,49.84171334
Burundi,BDI,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,52.16577025,52.20056084,52.21884469,52.21569221,52.19097203,52.16732586,52.14681405,52.120995,52.08900237,52.03269233,51.98525395,51.9698361,51.95270594,51.93335564,51.92185902,51.86921773,51.84766495,51.82209955,51.7975811,51.7974498,51.80303674,51.89468153,51.95911845
Belgique,BEL,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,43.04870911,42.42142119,42.874171,43.10862803,43.81893777,44.15558114,44.41907694,44.69517286,44.96479536,45.15563516,45.36051108,45.42089247,45.41373513,45.75804355,46.06531609,46.12795382,46.03485921,46.2910979,46.70107394,46.77515519,46.74896675,46.80341992,46.89282917
Bénin,BEN,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,45.41392334,46.05131927,46.70266314,46.97105634,47.23826487,47.54499268,47.84811625,48.10820343,48.37510545,48.65121693,48.93021752,49.21285682,48.73590339,48.22652633,47.68882851,47.12447383,46.53238393,45.91318147,45.26349582,45.31060765,45.27553837,45.19422176,45.23202905
Burkina Faso,BFA,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,46.20144408,45.66710304,45.10360926,44.52206564,43.92672321,43.32934528,42.74295984,42.89225988,43.1065941,43.3586224,43.63987257,43.94674637,44.26812801,44.62470589,45.01563835,45.02536531,45.02606633,45.03163711,45.05979302,45.10633699,45.07310254,45.23953507,45.25403906
Bangladesh,BGD,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,23.6186682,23.81885561,24.03643962,24.25985279,24.48101043,24.70719781,24.90763008,25.44261755,26.00326051,26.56177793,27.06945201,27.56270867,28.05482959,28.55936995,29.07011068,29.58656772,30.09695822,31.72092922,31.87737044,32.00890622,32.0382574,32.41967195,32.67182843
Bulgarie,BGR,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,46.52317201,47.27297067,47.37274614,46.88945986,46.97899627,46.6806362,47.17915115,47.08747353,46.83041864,46.70055987,46.61839337,46.81397461,46.90540395,46.88294273,46.72066704,46.72029029,46.48075032,46.52154476,46.25368811,46.18112176,46.0207183,46.12722107,46.4384653
Bahreïn,BHR,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,20.36494326,20.73184138,21.05537893,21.26446121,21.25671718,21.17403189,21.11836531,21.08452402,21.07849722,21.11449966,21.30348173,20.91832788,20.75473857,20.91416997,21.46544898,21.54641643,21.20955203,20.92754669,21.01710704,21.25004336,21.19013481,21.39138677,21.79232985
Bahamas,BHS,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,47.52122866,47.6555347,47.7614957,47.62136271,47.57319517,47.66461256,47.7252864,47.7308254,47.54887812,47.27072,47.33308815,47.3964369,47.58951705,47.45868355,47.51920102,47.52626121,47.60270932,47.76279805,47.91327773,47.96226127,47.95354397,48.14262002,48.38966651
Bosnie-Herzégovine,BIH,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,36.03503443,35.9898541,36.22183095,36.44305452,36.65290133,36.85967777,37.06356573,36.52094091,37.31957656,37.82795533,38.50055557,38.78344991,38.55842867,38.71769204,39.54807665,39.35668088,38.76200797,39.31580408,38.85127746,40.19588812,39.34055987,40.61405437,40.57034237
Bélarus,BLR,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,49.21045143,49.34253106,49.44337051,49.51880225,49.57363092,49.62719965,49.67906762,49.71786265,49.74288585,49.75464902,49.7814571,49.82864048,49.87071146,49.90265446,49.94626274,49.99578552,50.04565916,49.90576388,49.60092217,49.96573147,49.89522594,50.10095568,50.14564949
Belize,BLZ,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,32.46527372,32.83092176,33.20496363,33.59224297,33.98711482,34.37470434,34.76344536,35.16014421,35.56055091,35.95872466,36.29638237,36.57181996,36.84595001,37.11427626,37.31299077,37.77103511,38.24114531,37.97690823,38.06770547,38.05164425,37.95397025,38.23413096,38.51695919
Bermudes,BMU,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,
Bolivie,BOL,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,41.81607705,41.97777188,42.17345309,42.37552377,42.57964074,42.78509184,43.42054866,42.72113202,43.03418049,43.27402297,43.08101448,42.88821819,41.94374264,42.36548259,42.83094041,40.69991649,42.28510478,43.11733696,44.33171007,43.03001422,42.68323163,42.46103463,42.84347386
Brésil,BRA,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,40.19386939,40.9228979,41.60429313,41.81093823,42.21147137,42.71401794,42.71889685,42.81677694,42.681409,42.95109417,42.60094224,42.24158863,42.09480461,42.1239446,42.21714081,42.5537911,42.70573238,43.23043442,43.43242349,43.73621743,42.60528092,43.11761501,43.57916055
Barbade,BRB,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,48.12955466,48.4051897,48.43408798,48.76999993,48.90415041,49.02902808,48.94460369,48.39574198,49.00734294,49.1969054,49.34636119,49.45852975,48.8894943,49.2255485,50.04393612,50.28563119,49.9673807,49.63767623,49.37037367,49.97323099,49.83168345,50.01167505,50.09533958
Brunéi Darussalam,BRN,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,38.12119969,38.7274677,38.91663775,39.10466818,39.29260073,39.47990679,39.67075299,39.86518887,40.06708689,40.27367772,40.48067957,40.66858679,41.04984046,41.44061075,41.85215096,42.28047682,42.72406493,43.19282042,42.26180374,41.32953161,41.36817529,41.54520201,41.81967126
Bhoutan,BTN,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,40.91921721,41.03106356,41.18078768,41.37029198,41.58613951,41.92203434,42.29213582,42.69398455,43.04859135,43.36414244,42.8385205,42.65213123,45.16138747,41.14031017,39.79714033,40.25158702,40.29795041,40.30648077,40.29611823,40.2772524,40.32740788,40.3648439,40.58042145
Botswana,BWA,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,44.4482126,44.75800132,45.0733126,45.39343228,45.71207254,46.0301395,46.33657391,46.28681533,46.2440793,46.21834819,46.00955513,46.1219073,46.24930716,46.38402238,46.52290447,46.64872976,46.76091697,46.86653874,46.96238553,47.05980796,47.02690694,47.19481229,47.32942349
République centrafricaine,CAF,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,44.86518639,44.87805841,44.91168301,44.92249985,44.94112457,44.96253236,44.9112069,44.87298925,44.8479703,44.84819155,44.88000509,44.77871962,44.70305424,44.66523915,44.67292856,44.68766697,44.79487652,44.93245422,45.08705462,45.23956762,45.2591378,45.40853462,45.52143076
Canada,CAN,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,45.96725065,46.1057453,46.31012777,46.56101077,46.67247038,46.65246315,46.8996753,47.07876438,47.03166632,47.26387946,47.37188465,47.31138969,47.3994143,47.43321904,47.26862645,47.10507991,47.23436166,47.33944453,47.42560844,47.29842364,47.01481623,47.11885952,47.41167636
Europe centrale et les pays baltes,CEB,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,46.13221597,46.17342338,45.89836487,45.79342636,45.6304392,45.44298987,45.37803329,45.20488832,45.10390845,45.16745568,45.15958108,45.192129,45.2538503,45.21525749,45.21121961,45.15722794,45.09990729,45.13213685,45.09529088,44.9616333,44.81354873,45.20483208,45.36783251
Suisse,CHE,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,44.2027833,44.79240829,45.18220356,45.19207609,45.2751732,45.61881768,45.64189458,45.52351996,46.07717409,46.19421183,45.77914989,45.83506909,45.9605438,46.12881016,46.39680026,46.47852,46.53652978,46.40361021,46.59205363,46.80712516,46.69103037,46.79757343,46.83005701
Îles Anglo-Normandes,CHI,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,43.13975125,43.77821826,44.94268101,45.31391689,45.31725653,44.90547185,44.5897772,44.11276949,44.36878485,44.98223969,44.99560357,44.2404848,44.39664363,44.42270303,44.42601851,44.48992598,44.67953462,44.83082367,44.83305888,44.83064583,44.70460924,44.73339723,44.81012075
Chili,CHL,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,34.29450428,33.95717897,34.00947627,34.93648614,36.00459179,36.61725745,36.90969553,37.43462162,38.34712498,38.85307862,39.36260968,40.19525968,40.58118636,40.67043594,41.0644961,41.02370585,40.98094435,41.22028023,41.72405286,42.03075985,40.80004516,40.99239016,41.92454446
Chine,CHN,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,45.42342813,45.32514979,45.22581475,45.12201803,45.0141362,44.90069569,44.7875867,44.67731308,44.56660576,44.45460592,44.34107411,44.40403815,44.46796527,44.54151571,44.62039294,44.70323859,44.79106155,44.89378875,45.00421314,45.10523204,45.00413161,45.20013848,45.16828607
Côte d'Ivoire,CIV,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,37.31245064,37.6195003,37.88789803,38.13897071,38.39959595,38.65533865,38.90871172,39.16282815,39.41997864,39.68282599,39.95113232,40.25592582,40.59515455,40.93176793,41.26358469,41.59363055,41.9194913,42.24500027,42.57499829,42.90673022,42.92703933,43.21897987,43.41082153
Cameroun,CMR,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,48.28006009,48.30866088,48.33485092,48.36120097,48.3916918,48.42330144,48.41725516,48.42149317,47.93742858,47.39574571,46.79258303,46.81569062,46.8515454,46.90254329,46.96885528,47.00402353,47.03738915,47.0833881,47.14696758,47.22101531,47.21898112,47.36960262,47.44413358
"Congo, République démocratique du",COD,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,50.34021257,50.2853021,50.24257207,50.20843848,50.1739101,50.14066819,49.8889831,49.62389661,49.34707251,49.06186481,48.76427088,48.4502589,48.12386092,48.08609788,48.07033597,48.0765616,48.06540203,48.08292536,48.12772582,48.19814061,48.20132297,48.30208623,48.40101336
"Congo, République du",COG,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,50.15727867,50.09109432,50.06213113,50.02882774,49.98000222,49.9213575,49.8843336,49.84556784,49.81166651,49.78323421,49.77770496,49.65870502,49.57292968,49.51782702,49.48761166,49.47360096,49.50143689,49.55724942,49.6339481,49.73507093,49.68081174,49.81874976,49.85816867
Colombie,COL,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,40.14674744,40.24770108,40.49655807,40.97242322,40.5310473,40.27681698,39.94337158,39.61169681,39.83739797,40.87003514,41.67236039,41.86873614,42.41872459,42.5415114,42.53899789,42.74630791,42.77729912,42.7791344,42.54263842,42.34510586,40.90715007,41.08439226,41.17433104
Comores,COM,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,39.3619646,39.79285622,40.27243423,40.64664946,40.79414662,40.33608508,39.88736654,39.45068325,39.03867316,38.65870742,38.30853334,37.98266028,37.6749576,37.38254045,37.0990751,37.1843321,37.24710513,37.3103761,37.39143299,37.51192413,37.47980614,37.57238177,37.66524152
Cabo Verde,CPV,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,39.01039077,39.13244876,39.26691363,39.41436793,39.58144274,39.76576538,39.96693205,40.19637501,40.45175154,40.7316205,41.13609151,41.64094566,42.12062301,42.59651986,43.09247983,43.59816351,44.11162412,44.63098577,44.42619514,44.56429947,44.39654985,44.74885271,44.98716326
Costa Rica,CRI,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,32.63691448,34.62923571,34.69902905,34.90346115,34.18219148,35.90608774,36.0201789,36.43882765,37.1899606,37.70175714,37.1374387,38.24604209,39.91164865,40.19823247,39.94646353,39.81703959,37.96624076,38.32785991,39.11106016,41.06470956,40.1629204,40.75738758,41.05544697
Petits états des Caraïbes,CSS,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,41.35515587,41.24159551,41.31495705,41.55313912,41.81232482,42.09241952,42.30145757,42.17797507,42.42350421,42.33144657,42.4414922,42.47363874,42.98528821,43.02529939,43.16437672,43.68036188,43.81516744,43.89871245,43.8068948,44.105487,44.06188294,44.43017583,44.7231074
Cuba,CUB,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,34.71160242,34.96138859,35.13973867,35.50257229,35.97353323,36.76018854,37.55941952,37.99885117,38.19433168,38.39889915,38.35856209,37.76096187,37.88627298,37.99072301,37.96034748,38.16141536,38.05348629,38.0416743,38.06657976,37.91701776,37.86697219,38.02050677,38.39951893
Curacao,CUW,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,
Îles Caïmans,CYM,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,
Chypre,CYP,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,40.18758889,41.45644318,41.95366482,42.25797541,42.14145441,41.92909223,42.57459764,43.14689951,43.34231356,44.28230173,44.81907008,44.90808978,44.71614082,44.92469741,45.84276846,46.26308705,45.96962418,46.0759441,45.96558102,45.62390721,45.11170099,45.33041603,45.51461701
République tchèque,CZE,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,44.43695506,44.37044545,44.132171,44.33770695,44.17054261,43.97798546,43.92744881,43.57333058,43.34598856,43.36694893,43.31262584,43.5488457,43.75730494,44.04372086,43.96368513,44.18995834,44.3219459,44.44111486,44.57921868,44.52580824,44.29768653,44.38588305,44.44871713
Allemagne,DEU,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,44.10872367,44.49238528,44.70233235,44.99449684,45.05745105,45.31530663,45.63010354,45.80522758,45.76799326,45.92317806,45.95373204,46.13202378,46.10049098,46.28170126,46.33238802,46.42275199,46.54151601,46.58745055,46.56615752,46.60135999,46.70542346,46.71056524,46.71022187
Djibouti,DJI,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,22.22263772,22.39105056,22.65018533,22.98277736,23.33958958,23.70218732,24.29915329,24.91146693,25.5411602,26.16337296,26.75059495,27.07345374,27.34341423,27.57340142,27.81056128,28.08282955,28.240877,28.49046404,28.78372279,29.05433571,28.9360171,29.215873,29.43605031
Dominique,DMA,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,
Danemark,DNK,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,46.85499078,46.67811834,46.7573951,46.45560935,46.63386774,46.82298281,47.02179821,46.94495569,46.79046565,47.06712591,47.06923579,47.17189735,47.34968489,47.55609053,47.18114448,46.88146292,47.28815445,47.25801493,47.12317058,47.0326157,47.09168854,46.94869546,47.13597921
République dominicaine,DOM,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,33.41742581,32.83213933,34.0627592,33.91549014,33.80480141,34.52804828,34.84605601,34.65525362,35.82866155,34.63429189,36.31231353,37.1434605,37.67787911,37.71527772,37.82000017,38.58194536,38.87062446,39.10921799,39.2709257,40.16052607,39.18127219,40.37887742,40.81035831
Algérie,DZA,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,13.82894896,14.08830407,14.35356115,14.62230728,14.89565646,15.17682588,15.46424632,15.76123726,16.06680481,16.38081564,16.54327213,17.42538387,18.3385409,18.71377939,17.8314945,19.04724736,19.7316658,19.59683644,19.46083392,19.3455946,19.22961388,19.5184357,19.81385312
Asie de l’Est et Pacifique (hors revenu élevé),EAP,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,44.59253586,44.40823807,44.24282109,44.14685254,43.96369924,43.89564646,43.79541543,43.87078767,43.78619909,43.70174254,43.62104214,43.65931137,43.69549168,43.71736475,43.77127975,43.83151893,43.88901168,43.96264909,44.06846911,44.16876813,44.03723594,44.38325812,44.37503957
de dividende précoce démographique,EAR,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,30.07500095,30.10253628,30.10294919,30.26311423,30.35790004,30.53660116,30.52708831,30.69339465,30.61418836,30.66983863,30.62106595,30.52711022,30.48671085,30.28335639,30.12941822,30.08506623,30.01843264,29.94608294,29.82391798,30.73347047,30.35064854,30.45903006,30.79221456
Asie de l’Est et Pacifique,EAS,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,44.17481016,44.04419741,43.90951195,43.83672425,43.70490237,43.66627936,43.59679737,43.67492841,43.61595104,43.55881822,43.49724587,43.53958225,43.58298132,43.63338752,43.70331595,43.77375515,43.85123041,43.94619918,44.07205142,44.19318637,44.07575153,44.40742831,44.41944634
Europe et Asie centrale (hors revenu élevé),ECA,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,44.99873968,45.06655325,45.37121008,45.33290844,45.11997316,45.12608552,45.22308217,45.08700483,44.88101461,44.93824026,44.85463632,44.78161566,44.73267399,44.59421156,44.42023055,44.33902134,44.28706838,44.22905362,44.22357414,44.25035555,44.11954129,44.15414703,
Europe et Asie centrale,ECS,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,44.40996451,44.49346358,44.71141279,44.79074017,44.79718849,44.87417702,45.00280307,44.99739717,44.98413827,45.15452967,45.1898944,45.25545812,45.32300047,45.34906928,45.33556683,45.31398362,45.33854542,45.35012556,45.36660157,45.43007457,45.39704109,45.55108835,44.88073745
Équateur,ECU,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,36.41127519,36.91925398,37.41890495,37.90903388,39.37168903,39.0481447,39.07253827,39.20283474,39.39063316,39.09925878,38.60456702,38.39837897,38.80432942,38.95874878,38.37623706,39.83278882,41.24991732,41.51778395,41.16136619,41.4000176,40.51133537,41.20474216,41.59828588
"Égypte, République arabe d’",EGY,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,22.05967738,22.59873506,21.00740613,21.36239242,21.72807227,22.106427,22.49916046,24.17972945,22.86282326,23.75250002,23.31573759,22.9040377,23.00611164,23.55318152,23.86637943,24.07538374,24.51928224,24.47034285,21.09569744,18.64823849,17.33673642,17.6168292,17.98695347
Zone euro,EMU,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,42.95608826,43.07599896,43.36033957,43.70357183,43.94444061,44.17109788,44.41815885,44.61719156,44.82313795,45.12855648,45.33310463,45.53712494,45.74352535,45.92935939,46.05086906,46.09985513,46.22046718,46.26158871,46.29297816,46.41351282,46.42631945,46.65987723,46.69027834
Érythrée,ERI,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,46.86571984,47.20917582,47.49923152,47.74277926,47.96986334,48.21938924,48.17972301,48.12485839,48.00313275,47.88372907,47.76282165,47.5514398,47.36314964,47.18378024,47.05344575,46.91702,46.94911598,46.93580129,46.92014136,46.93439979,46.84305977,46.88992964,46.9636657
Espagne,ESP,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,39.56135816,38.95223511,40.11359304,40.57694471,41.09992883,41.46121628,42.03046643,42.43365766,43.01462319,43.87329993,44.43719398,45.00631227,45.54662486,45.8758157,46.03154703,46.15126626,46.36501511,46.36243574,46.36781054,46.61221124,46.63530567,47.07988582,47.06566717
Estonie,EST,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,48.62388163,48.82281592,48.78480386,48.43151476,49.11971337,49.66356342,49.13173851,48.54645356,48.70169238,48.92014173,49.40940443,49.26172349,49.02259817,48.93116735,48.32304501,48.7331133,48.48713741,48.527799,48.42386102,48.590775,48.40896498,48.78195891,49.20810062
Éthiopie,ETH,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,44.7816382,44.9552211,45.12797966,45.30294774,45.47875381,45.66014928,45.65628904,45.66133778,45.67622084,45.69885013,45.72604206,45.75367922,45.78235643,45.81690659,45.9387416,46.06367553,46.17394248,46.28920563,46.40608762,46.52128538,46.53416916,46.70892755,46.79032181
Union européenne,EUU,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,43.77604174,43.86649578,43.99277857,44.20716203,44.35459174,44.48614011,44.66137478,44.77657633,44.89998727,45.1453759,45.28726456,45.46767978,45.64187671,45.78227966,45.8733701,45.89043457,45.96961173,46.00782092,46.03108726,46.08919527,46.05750877,46.30873538,46.37697808
Fragile et les situations de conflit touchées,FCS,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,43.31262231,43.29393133,43.22133223,43.12252453,43.07749276,43.0759766,42.94776415,42.84456726,42.70838628,42.57939508,42.43565194,42.37843327,42.23519692,42.15907418,42.1063359,42.07866352,42.00086534,41.80098614,41.76410444,41.67515502,41.50793448,42.53564967,42.28390306
Finlande,FIN,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,47.60087475,47.75986333,47.93588056,47.79325817,47.93690714,48.17052696,48.17421195,48.22987443,48.0004978,48.39599141,47.98196533,47.80862871,48.05227985,48.11697959,48.20641146,48.27933101,47.96742205,47.87224055,47.95982416,47.85249678,47.67939468,47.7921049,48.48374504
Fidji,FJI,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,31.74745081,31.46526256,31.18169326,30.89446707,30.60279394,30.30872708,31.20242609,32.07655802,32.98642042,33.9322583,34.86482436,35.77912407,35.48739601,35.20033635,34.92513627,34.06532665,33.20123139,33.339906,33.45868209,33.50867342,33.56623363,33.61554779,33.73079672
France,FRA,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,45.91157145,45.89665071,45.92094377,46.5042158,46.47106466,46.78708143,46.9314919,47.18477408,47.31103448,47.46582968,47.54720661,47.65320968,47.68252972,47.88861246,48.08912245,48.12668713,48.23558129,48.17567574,48.30249759,48.44236938,48.4961849,48.82875099,48.80072271
Îles Féroé,FRO,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,
"Micronésie, États fédérés de",FSM,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,"Population active, femmes (% de la population active)",SL.TLF.TOTL.FE.ZS,38.94861206,39.04916407,39.15546544,39.26529303,39.36431181,39.43705614,39.59602642,39.71731434,39.80246568,39.84838432,39.84777749,39.87945774,39.8924599,39.88156509,39.86506906,39.87211696,39.6899249,39.56969969,39.49487842,39.45596226,39.42268634,39.65844701,39.93255884
